Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
387	0:00:00.64	0:04:09.82	387	94	97	93	2	43.50820	43.69208	7.73	3031.99	175	176	164	186	203	286	189	32	32	01:22.74	01:22.38	310	344	313	2	2	228	90.0	198	78.3	52	51	48	49	00:00.19	00:00.18	00:00.17	00:00.17	107	102	96	99
388	0:00:00.64	0:04:10.46	388	94	97	93	2	44.22093	43.69343	7.86	3039.85	175	176	165	194	203	287	189	33	32	01:21.40	01:22.38	324	344	314	2	2	237	90.2	207	78.5	49	51	51	49	00:00.19	00:00.18	00:00.17	00:00.17	107	102	96	99
389	0:00:00.63	0:04:11.09	389	95	97	93	2	44.11096	43.69448	7.72	3047.57	174	176	165	190	203	291	189	32	32	01:21.61	01:22.38	322	344	314	2	2	232	90.4	203	78.7	49	51	51	49	00:00.17	00:00.18	00:00.19	00:00.17	99	102	107	99
390	0:00:00.64	0:04:11.73	390	94	97	93	2	43.84394	43.69486	7.79	3055.36	174	176	165	190	203	287	189	32	32	01:22.10	01:22.38	316	344	314	2	2	232	90.7	202	78.9	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	101	102	96	99
391	0:00:00.63	0:04:12.36	391	95	97	93	2	44.49864	43.69687	7.79	3063.15	176	176	165	194	203	296	189	33	32	01:20.90	01:22.37	329	344	314	2	2	236	90.9	207	79.1	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.17	105	102	107	99
392	0:00:00.63	0:04:12.99	392	95	97	93	2	44.06382	43.69778	7.71	3070.86	173	176	165	189	203	286	189	32	32	01:21.69	01:22.37	321	344	314	2	2	231	91.1	202	79.3	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.17	110	102	101	99
393	0:00:00.63	0:04:13.62	393	95	97	93	2	44.35006	43.69940	7.76	3078.62	173	176	165	192	203	275	189	33	32	01:21.17	01:22.37	326	344	314	2	2	235	91.4	206	79.5	51	51	49	49	00:00.19	00:00.18	00:00.16	00:00.17	107	102	93	99
394	0:00:00.64	0:04:14.26	394	94	97	93	2	43.73780	43.69950	7.78	3086.40	175	176	165	188	203	282	189	32	32	01:22.30	01:22.37	314	344	314	2	2	231	91.6	201	79.7	49	51	51	49	00:00.18	00:00.18	00:00.18	00:00.17	101	102	101	99
395	0:00:00.63	0:04:14.89	395	95	97	93	2	44.20978	43.70076	7.74	3094.14	175	176	165	191	203	295	189	32	32	01:21.42	01:22.36	324	344	314	2	2	233	91.8	204	79.9	51	51	49	49	00:00.17	00:00.18	00:00.17	00:00.17	99	102	96	99
396	0:00:00.63	0:04:15.52	396	95	97	93	2	44.25835	43.70214	7.75	3101.88	176	176	165	191	203	291	189	33	32	01:21.34	01:22.36	324	344	314	2	2	233	92.1	204	80.2	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	101	102	99	99
397	0:00:00.63	0:04:16.14	397	95	97	93	2	44.71864	43.70464	7.83	3109.71	176	176	165	197	203	292	189	33	32	01:20.50	01:22.36	334	344	314	2	2	239	92.3	210	80.4	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.17	107	102	105	99
398	0:00:00.63	0:04:16.78	398	95	97	93	2	44.63638	43.70692	7.81	3117.52	175	176	165	196	203	295	189	33	32	01:20.65	01:22.35	332	344	314	2	2	238	92.5	209	80.6	51	51	49	49	00:00.17	00:00.18	00:00.17	00:00.17	99	102	96	99
399	0:00:00.62	0:04:17.39	399	97	97	93	2	44.35185	43.70848	7.64	3125.16	175	176	165	189	203	282	189	32	32	01:21.16	01:22.35	326	344	314	2	2	231	92.8	202	80.8	52	51	48	49	00:00.17	00:00.18	00:00.16	00:00.17	99	102	93	99
400	0:00:00.63	0:04:18.03	400	95	97	93	2	43.89055	43.70892	7.68	3132.84	172	176	165	187	203	271	189	32	32	01:22.02	01:22.35	317	344	314	2	2	229	93.0	200	81.0	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.17	110	102	96	99
401	0:00:00.63	0:04:18.66	401	95	97	93	2	44.69078	43.71131	7.82	3140.66	176	176	165	196	203	282	190	33	32	01:20.55	01:22.34	333	344	314	2	2	239	93.2	210	81.2	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
402	0:00:00.63	0:04:19.29	402	95	97	93	2	44.48517	43.71319	7.78	3148.44	176	176	165	194	203	283	190	33	32	01:20.92	01:22.34	329	344	314	2	2	236	93.5	207	81.4	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
403	0:00:00.62	0:04:19.91	403	97	97	93	2	44.64036	43.71540	7.69	3156.13	176	176	165	193	203	285	190	33	32	01:20.64	01:22.34	332	344	314	2	2	234	93.7	206	81.6	52	51	48	49	00:00.17	00:00.18	00:00.16	00:00.17	99	102	93	99
404	0:00:00.63	0:04:20.54	404	95	97	93	2	44.19352	43.71656	7.73	3163.86	175	176	165	191	203	286	190	32	32	01:21.45	01:22.33	323	344	314	2	2	233	93.9	204	81.8	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.17	110	102	101	99
405	0:00:00.63	0:04:21.17	405	95	97	93	2	44.26748	43.71789	7.75	3171.61	172	176	165	191	203	290	190	33	32	01:21.32	01:22.33	325	344	314	2	2	234	94.2	205	82.0	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
406	0:00:00.63	0:04:21.80	406	95	97	93	2	44.54352	43.71988	7.80	3179.41	172	176	165	195	203	288	190	33	32	01:20.81	01:22.33	330	344	314	2	2	237	94.4	208	82.2	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.17	110	102	96	99
407	0:00:00.62	0:04:22.42	407	97	97	93	2	44.57029	43.72188	7.68	3187.08	172	176	165	192	203	278	190	33	32	01:20.77	01:22.32	331	344	314	2	2	233	94.6	205	82.4	51	51	49	49	00:00.17	00:00.18	00:00.18	00:00.17	99	102	105	99
408	0:00:00.63	0:04:23.05	408	95	97	93	2	44.18348	43.72299	7.73	3194.81	174	176	165	191	203	284	190	32	32	01:21.47	01:22.32	323	344	314	2	2	233	94.9	203	82.6	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
409	0:00:00.62	0:04:23.67	409	97	97	93	2	45.04619	43.72610	7.76	3202.57	173	176	165	198	203	282	190	34	32	01:19.91	01:22.32	340	344	314	2	2	239	95.1	211	82.8	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.17	105	102	105	99
410	0:00:00.63	0:04:24.30	410	95	97	93	2	44.00571	43.72677	7.70	3210.27	173	176	165	188	203	277	190	32	32	01:21.80	01:22.31	320	344	314	2	2	230	95.3	201	83.0	50	51	50	49	00:00.18	00:00.18	00:00.19	00:00.17	105	102	107	99
411	0:00:00.63	0:04:24.93	411	95	97	93	2	44.08336	43.72762	7.71	3217.99	174	176	165	189	203	284	190	32	32	01:21.66	01:22.31	321	344	314	2	2	231	95.6	202	83.2	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.17	105	102	107	99
412	0:00:00.63	0:04:25.56	412	95	97	93	2	44.26624	43.72889	7.75	3225.73	174	176	165	191	203	291	190	33	32	01:21.32	01:22.31	325	344	314	2	2	234	95.8	205	83.4	51	51	49	49	00:00.17	00:00.18	00:00.17	00:00.17	99	102	96	99
413	0:00:00.63	0:04:26.19	413	95	97	93	2	44.37247	43.73042	7.77	3233.50	173	176	165	193	203	284	190	33	32	01:21.13	01:22.31	327	344	314	2	2	235	96.0	206	83.6	51	51	49	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
414	0:00:00.63	0:04:26.82	414	95	97	93	2	44.66730	43.73263	7.82	3241.32	174	176	165	196	203	286	190	33	32	01:20.59	01:22.30	333	344	314	2	2	238	96.3	210	83.9	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
415	0:00:00.63	0:04:27.45	415	95	97	93	2	43.87098	43.73295	7.68	3248.99	174	176	165	187	203	284	190	32	32	01:22.05	01:22.30	317	344	314	2	2	229	96.5	200	84.1	48	51	52	49	00:00.17	00:00.18	00:00.18	00:00.17	99	102	101	99
416	0:00:00.63	0:04:28.08	416	95	97	93	2	44.17930	43.73400	7.73	3256.73	174	176	165	190	203	273	190	32	32	01:21.48	01:22.30	323	344	314	2	2	233	96.7	203	84.3	50	51	50	49	00:00.19	00:00.18	00:00.18	00:00.17	110	102	101	99
417	0:00:00.63	0:04:28.71	417	95	97	93	2	44.15745	43.73500	7.73	3264.45	174	176	165	190	203	285	190	32	32	01:21.52	01:22.30	322	344	314	2	2	232	97.0	203	84.5	49	51	51	49	00:00.18	00:00.18	00:00.18	00:00.17	105	102	101	99
418	0:00:00.63	0:04:29.34	418	95	97	93	2	44.15788	43.73599	7.73	3272.18	175	176	165	190	203	275	190	32	32	01:21.52	01:22.30	323	344	314	2	2	232	97.2	203	84.7	51	51	49	49	00:00.18	00:00.18	00:00.19	00:00.17	105	102	107	99
419	0:00:00.63	0:04:29.97	419	95	97	93	2	44.40254	43.73754	7.77	3279.95	177	177	165	193	203	282	190	33	32	01:21.07	01:22.29	327	344	314	2	2	235	97.4	206	84.9	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.17	105	102	101	99
420	0:00:00.63	0:04:30.60	420	95	97	93	2	44.34500	43.73896	7.76	3287.71	177	177	165	192	203	278	190	33	32	01:21.18	01:22.29	326	344	314	2	2	235	97.7	206	85.1	50	51	50	49	00:00.19	00:00.18	00:00.15	00:00.17	107	102	87	99
421	0:00:00.63	0:04:31.23	421	95	97	93	2	44.10143	43.73980	7.72	3295.43	174	177	165	190	203	294	190	32	32	01:21.63	01:22.29	321	344	314	2	2	232	97.9	202	85.3	52	51	48	49	00:00.19	00:00.18	00:00.17	00:00.17	107	102	99	99
422	0:00:00.63	0:04:31.86	422	95	97	93	2	44.64237	43.74189	7.81	3303.24	176	177	165	196	203	290	190	33	32	01:20.64	01:22.29	332	344	314	2	2	238	98.1	209	85.5	51	51	49	49	00:00.18	00:00.18	00:00.17	00:00.17	105	102	96	99
423	0:00:00.63	0:04:32.49	423	95	97	93	2	44.09942	43.74272	7.72	3310.96	176	177	165	190	203	275	190	32	32	01:21.63	01:22.28	321	344	314	2	2	232	98.4	202	85.7	49	51	51	49	00:00.19	00:00.18	00:00.17	00:00.17	110	102	96	99
424	0:00:00.63	0:04:33.12	424	95	97	93	2	44.25942	43.74391	7.75	3318.70	174	177	165	191	203	302	190	33	32	01:21.33	01:22.28	325	344	314	2	2	233	98.6	204	85.9	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.17	105	102	101	99
425	0:00:00.63	0:04:33.75	425	95	97	93	2	44.57397	43.74582	7.80	3326.50	175	177	165	195	203	284	190	33	32	01:20.76	01:22.28	331	344	315	2	2	237	98.9	208	86.1	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	96	99
426	0:00:00.62	0:04:34.37	426	97	97	93	2	44.89303	43.74841	7.73	3334.24	175	177	165	196	203	283	190	33	32	01:20.19	01:22.27	337	344	315	2	2	237	99.1	209	86.3	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	108	103	96	99
427	0:00:00.62	0:04:34.99	427	97	97	93	2	44.54918	43.75022	7.67	3341.91	175	177	165	192	203	279	190	33	32	01:20.80	01:22.27	330	344	315	2	2	233	99.3	205	86.5	51	51	49	49	00:00.18	00:00.18	00:00.16	00:00.17	105	103	93	99
428	0:00:00.63	0:04:35.62	428	95	97	93	2	44.13332	43.75109	7.72	3349.63	175	177	165	190	203	282	190	32	32	01:21.57	01:22.27	322	344	315	2	2	232	99.6	203	86.7	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	96	99
429	0:00:00.62	0:04:36.24	429	97	97	93	2	44.83640	43.75353	7.72	3357.35	175	177	165	195	203	297	190	33	32	01:20.29	01:22.26	336	344	315	2	2	237	99.8	208	86.9	53	51	47	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
430	0:00:00.63	0:04:36.87	430	95	97	93	2	44.34740	43.75488	7.76	3365.11	172	177	165	192	203	290	190	33	32	01:21.17	01:22.26	326	344	315	2	2	235	100.0	206	87.1	50	51	50	49	00:00.19	00:00.18	00:00.19	00:00.17	110	103	107	99
431	0:00:00.62	0:04:37.49	431	97	97	93	2	44.69355	43.75698	7.70	3372.81	175	177	165	193	203	288	190	33	32	01:20.54	01:22.26	333	344	315	2	2	235	100.3	207	87.3	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	105	99
432	0:00:00.63	0:04:38.12	432	95	97	93	2	44.79596	43.75933	7.84	3380.65	172	177	165	198	203	296	190	34	32	01:20.36	01:22.25	335	344	315	2	2	240	100.5	211	87.6	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	96	99
433	0:00:00.61	0:04:38.73	433	98	98	93	2	45.28468	43.76267	7.67	3388.32	173	177	165	197	203	292	190	34	32	01:19.49	01:22.25	345	345	315	2	2	238	100.7	211	87.8	51	51	49	49	00:00.18	00:00.18	00:00.18	00:00.17	108	103	105	99
434	0:00:00.63	0:04:39.36	434	95	98	93	2	43.76908	43.76268	7.66	3395.98	175	177	166	186	203	274	190	32	32	01:22.24	01:22.25	315	345	315	2	2	228	101.0	198	88.0	50	51	50	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	96	99
435	0:00:00.62	0:04:39.98	435	97	98	93	2	45.12321	43.76569	7.77	3403.76	173	177	166	198	203	288	190	34	32	01:19.78	01:22.24	342	345	315	2	2	240	101.2	212	88.2	50	51	50	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	105	99
436	0:00:00.62	0:04:40.60	436	97	98	93	2	44.71318	43.76779	7.70	3411.46	173	177	166	194	203	295	190	33	32	01:20.51	01:22.24	334	345	315	2	2	235	101.4	207	88.4	52	51	48	49	00:00.17	00:00.18	00:00.18	00:00.17	99	103	105	99
437	0:00:00.62	0:04:41.22	437	97	98	93	2	44.72539	43.76990	7.70	3419.16	171	177	166	194	203	290	190	33	32	01:20.49	01:22.23	334	345	315	2	2	235	101.7	207	88.6	51	51	49	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
438	0:00:00.63	0:04:41.85	438	95	98	93	2	44.07202	43.77057	7.71	3426.87	177	177	166	189	203	285	190	32	32	01:21.68	01:22.23	321	345	315	2	2	231	101.9	202	88.8	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	96	99
439	0:00:00.62	0:04:42.47	439	97	98	93	2	44.70197	43.77262	7.70	3434.57	172	177	166	194	203	295	190	33	32	01:20.53	01:22.23	333	345	315	2	2	235	102.1	207	89.0	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
440	0:00:00.62	0:04:43.09	440	97	98	93	2	44.72314	43.77470	7.70	3442.27	174	177	166	194	203	289	190	33	32	01:20.49	01:22.22	334	345	315	2	2	235	102.4	207	89.2	51	51	49	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	99	99
441	0:00:00.63	0:04:43.72	441	95	98	93	2	44.27614	43.77581	7.75	3450.02	177	177	166	192	203	284	190	33	32	01:21.30	01:22.22	325	345	315	2	2	234	102.6	205	89.4	49	51	51	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	96	99
442	0:00:00.62	0:04:44.34	442	97	98	93	2	44.85085	43.77816	7.72	3457.74	177	177	166	195	203	292	190	33	32	01:20.26	01:22.22	336	345	315	2	2	237	102.8	209	89.6	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
443	0:00:00.62	0:04:44.96	443	97	98	93	2	44.78520	43.78035	7.71	3465.46	176	177	166	194	203	300	190	33	32	01:20.38	01:22.21	335	345	315	2	2	236	103.1	208	89.8	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
444	0:00:00.62	0:04:45.58	444	97	98	93	2	44.68251	43.78231	7.70	3473.15	173	177	166	193	203	308	190	33	32	01:20.56	01:22.21	333	345	315	2	2	235	103.3	206	90.0	53	51	47	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	105	99
445	0:00:00.63	0:04:46.21	445	95	98	93	2	44.76838	43.78448	7.83	3480.99	173	177	166	197	203	300	190	34	32	01:20.41	01:22.21	335	345	315	2	2	240	103.6	211	90.2	50	51	50	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	96	99
446	0:00:00.61	0:04:46.82	446	98	98	93	2	45.18621	43.78746	7.66	3488.64	176	177	166	196	203	297	190	33	32	01:19.67	01:22.20	343	345	315	2	2	237	103.8	209	90.4	49	51	51	49	00:00.18	00:00.18	00:00.18	00:00.17	108	103	105	99
447	0:00:00.62	0:04:47.44	447	97	98	93	2	44.47755	43.78895	7.66	3496.30	176	177	166	191	203	296	190	32	32	01:20.93	01:22.20	329	345	315	2	2	232	104.0	204	90.7	52	51	48	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	105	99
448	0:00:00.62	0:04:48.06	448	97	98	93	2	44.52577	43.79053	7.67	3503.97	173	177	166	191	203	286	190	33	32	01:20.85	01:22.19	330	345	315	2	2	233	104.3	204	90.9	51	51	49	49	00:00.19	00:00.18	00:00.19	00:00.17	110	103	110	99
449	0:00:00.62	0:04:48.68	449	97	98	93	2	44.87869	43.79287	7.73	3511.70	174	177	166	196	203	297	190	33	32	01:20.21	01:22.19	337	345	315	2	2	237	104.5	209	91.1	52	51	48	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	99	99
450	0:00:00.62	0:04:49.30	450	97	98	93	2	45.03258	43.79553	7.76	3519.46	174	177	166	197	203	291	190	34	32	01:19.94	01:22.18	340	345	316	2	2	239	104.7	211	91.3	51	51	49	49	00:00.19	00:00.18	00:00.18	00:00.17	110	103	105	99
451	0:00:00.62	0:04:49.92	451	97	98	93	2	44.79032	43.79766	7.71	3527.17	174	177	166	195	203	290	190	33	32	01:20.37	01:22.18	335	345	316	2	2	236	105.0	208	91.5	52	51	48	49	00:00.19	00:00.18	00:00.18	00:00.17	110	103	105	99
452	0:00:00.62	0:04:50.54	452	97	98	93	2	44.41290	43.79897	7.65	3534.82	176	177	166	190	203	287	190	32	32	01:21.05	01:22.18	328	345	316	2	2	232	105.2	203	91.7	52	51	48	49	00:00.19	00:00.18	00:00.16	00:00.17	110	103	93	99
453	0:00:00.62	0:04:51.16	453	97	98	93	2	45.29396	43.80215	7.80	3542.62	176	177	166	201	203	298	190	34	32	01:19.48	01:22.17	345	345	316	2	2	242	105.4	214	91.9	52	51	48	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	99	99
454	0:00:00.61	0:04:51.77	454	98	98	93	2	45.17924	43.80503	7.66	3550.28	173	177	166	196	203	293	190	33	32	01:19.68	01:22.17	343	345	316	2	2	237	105.7	209	92.1	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	108	103	99	99
455	0:00:00.62	0:04:52.39	455	97	98	93	2	44.91720	43.80739	7.74	3558.01	173	177	166	196	203	284	190	33	32	01:20.14	01:22.16	338	345	316	2	2	238	105.9	209	92.3	51	51	49	49	00:00.18	00:00.18	00:00.16	00:00.17	105	103	93	99
456	0:00:00.61	0:04:53.00	456	98	98	93	2	45.10697	43.81009	7.64	3565.65	175	177	166	195	203	277	190	33	32	01:19.81	01:22.16	342	345	316	2	2	236	106.2	208	92.5	50	51	50	49	00:00.18	00:00.18	00:00.16	00:00.17	108	103	93	99
457	0:00:00.61	0:04:53.61	457	98	98	93	2	45.32059	43.81323	7.68	3573.33	174	177	166	198	203	307	190	34	32	01:19.43	01:22.15	346	346	316	2	2	239	106.4	211	92.7	53	51	47	49	00:00.19	00:00.18	00:00.15	00:00.17	110	103	90	99
458	0:00:00.62	0:04:54.23	458	97	98	93	2	44.43101	43.81453	7.65	3580.99	176	177	166	190	203	294	190	32	32	01:21.02	01:22.15	328	346	316	2	2	232	106.6	203	92.9	53	51	47	49	00:00.19	00:00.18	00:00.18	00:00.17	110	103	105	99
459	0:00:00.62	0:04:54.85	459	97	98	93	2	44.22402	43.81540	7.62	3588.60	176	177	166	188	203	267	190	32	32	01:21.40	01:22.15	324	346	316	2	2	229	106.9	201	93.1	50	51	50	49	00:00.19	00:00.18	00:00.16	00:00.17	110	103	93	99
460	0:00:00.62	0:04:55.47	460	97	98	93	2	44.98422	43.81785	7.75	3596.35	176	177	166	197	203	283	190	33	32	01:20.02	01:22.14	339	346	316	2	2	238	107.1	210	93.4	50	51	50	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	99	99
461	0:00:00.62	0:04:56.09	461	97	98	93	2	44.71819	43.81973	7.70	3604.05	172	177	166	194	203	275	190	33	32	01:20.50	01:22.14	334	346	316	2	2	235	107.3	207	93.6	50	51	50	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	105	99
462	0:00:00.62	0:04:56.71	462	97	98	93	2	44.80352	43.82179	7.72	3611.77	176	177	166	195	203	300	190	33	32	01:20.35	01:22.13	335	346	316	2	2	236	107.6	208	93.8	53	51	47	49	00:00.19	00:00.18	00:00.17	00:00.17	110	103	99	99
463	0:00:00.63	0:04:57.34	463	95	98	93	2	44.15514	43.82250	7.73	3619.49	174	177	166	190	203	275	190	32	32	01:21.53	01:22.13	322	346	316	2	2	232	107.8	203	94.0	49	51	51	49	00:00.18	00:00.18	00:00.18	00:00.17	105	103	101	99
464	0:00:00.62	0:04:57.96	464	97	98	93	2	44.53816	43.82398	7.67	3627.17	174	177	166	192	203	290	190	33	32	01:20.82	01:22.13	330	346	316	2	2	233	108.0	205	94.2	50	51	50	49	00:00.17	00:00.18	00:00.18	00:00.17	102	103	101	99
465	0:00:00.62	0:04:58.58	465	97	98	93	2	44.75682	43.82592	7.71	3634.87	174	177	166	194	203	281	190	33	32	01:20.43	01:22.13	334	346	316	2	2	236	108.3	207	94.4	51	51	49	49	00:00.19	00:00.18	00:00.16	00:00.17	110	103	93	99
466	0:00:00.63	0:04:59.21	466	95	98	93	2	43.59250	43.82543	7.63	3642.50	172	177	166	184	203	272	190	31	32	01:22.58	01:22.13	311	346	316	2	2	226	108.5	196	94.6	50	51	50	49	00:00.18	00:00.18	00:00.17	00:00.17	105	103	96	99
467	0:00:00.63	0:04:59.84	467	95	98	93	2	43.32677	43.82438	7.58	3650.08	175	177	166	181	203	263	190	31	32	01:23.08	01:22.13	306	346	316	2	2	223	108.7	193	94.8	51	51	49	49	00:00.18	00:00.18	00:00.16	00:00.17	105	103	90	99
468	0:00:00.67	0:05:00.51	468	90	98	93	2	38.51070	43.81254	7.17	3657.25	175	177	166	140	203	240	190	24	32	01:33.48	01:22.15	223	346	316	1	2	183	108.9	149	94.9	57	51	43	49	00:00.19	00:00.18	00:00.16	00:00.17	104	103	85	99
