Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force per revolution [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [°]	Total left angle to force peak [°]	Right angle to force peak [°]	Total right angle to force peak [°]
40	0:00:00.69	0:00:27.60	40	87	90	87	2	42.00037	41.83427	8.05	320.73	147	147	141	182	191	299	180	31	31	01:25.71	01:26.03	282	305	279	1	1	227	9.0	194	7.7	51	50	49	50	00:00.18	00:00.18	00:00.19	00:00.18	95	96	98	98
41	0:00:00.68	0:00:28.28	41	88	90	87	2	42.36310	41.84698	8.00	328.73	147	147	141	184	191	286	180	31	31	01:24.97	01:26.01	288	305	279	1	1	228	9.3	196	7.9	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	95	96	101	98
42	0:00:00.68	0:00:28.96	42	88	90	87	2	42.26540	41.85681	7.98	336.71	147	147	141	182	191	285	180	31	31	01:25.17	01:25.99	286	305	279	1	1	227	9.5	195	8.1	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	95	96	101	98
43	0:00:00.68	0:00:29.64	43	88	90	87	2	41.97529	41.85953	7.93	344.64	148	148	141	179	191	289	180	30	31	01:25.76	01:25.98	281	305	279	1	1	224	9.7	191	8.3	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	95	96	101	98
44	0:00:00.69	0:00:30.33	44	87	90	87	2	41.67204	41.85526	7.99	352.63	150	150	142	178	191	296	180	30	31	01:26.38	01:25.99	276	305	279	1	1	224	9.9	190	8.5	51	50	49	50	00:00.19	00:00.18	00:00.19	00:00.18	101	96	98	98
45	0:00:00.68	0:00:31.01	45	88	90	87	2	41.98807	41.85817	7.93	360.56	148	150	142	179	191	271	180	30	31	01:25.73	01:25.99	281	305	279	1	1	224	10.2	191	8.7	50	50	50	50	00:00.17	00:00.18	00:00.19	00:00.18	93	96	98	98
46	0:00:00.68	0:00:31.69	46	88	90	87	2	42.22675	41.86608	7.98	368.54	148	150	142	182	191	293	180	31	31	01:25.25	01:25.97	286	305	279	1	1	227	10.4	194	8.9	51	50	49	50	00:00.18	00:00.18	00:00.20	00:00.18	95	96	106	99
47	0:00:00.69	0:00:32.38	47	87	90	87	2	41.82664	41.86524	8.02	376.55	149	150	142	180	191	281	180	31	31	01:26.06	01:25.97	278	305	279	1	1	225	10.6	192	9.0	50	50	50	50	00:00.19	00:00.18	00:00.19	00:00.18	101	96	98	99
48	0:00:00.68	0:00:33.06	48	88	90	87	2	42.43822	41.87703	8.02	384.57	150	150	142	184	191	288	180	31	31	01:24.82	01:25.95	290	305	280	2	1	229	10.8	197	9.2	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
49	0:00:00.68	0:00:33.74	49	88	90	87	2	42.20266	41.88359	7.97	392.54	150	150	142	182	191	284	180	31	31	01:25.30	01:25.93	285	305	280	1	1	227	11.1	194	9.4	51	50	49	50	00:00.19	00:00.18	00:00.18	00:00.18	104	96	93	98
50	0:00:00.67	0:00:34.41	50	90	90	87	2	42.73861	41.90024	7.95	400.50	150	150	142	185	191	286	180	31	31	01:24.23	01:25.90	295	305	280	2	1	230	11.3	198	9.6	51	50	49	50	00:00.19	00:00.18	00:00.18	00:00.18	104	97	95	98
51	0:00:00.68	0:00:35.09	51	88	90	87	2	41.53862	41.89323	7.85	408.34	151	151	143	174	191	275	180	30	31	01:26.66	01:25.91	273	305	280	1	1	219	11.5	186	9.8	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	98	97	98	98
52	0:00:00.68	0:00:35.77	52	88	90	87	2	41.95834	41.89447	7.93	416.27	151	151	143	179	191	283	180	30	31	01:25.79	01:25.91	281	305	280	1	1	224	11.7	191	10.0	51	50	49	50	00:00.17	00:00.18	00:00.18	00:00.18	90	97	95	98
53	0:00:00.68	0:00:36.45	53	88	90	87	2	42.55791	41.90685	8.04	424.31	152	152	143	186	191	295	180	32	31	01:24.59	01:25.89	292	305	280	2	1	231	12.0	198	10.2	52	50	48	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
54	0:00:00.68	0:00:37.13	54	88	90	87	2	42.30261	41.91409	7.99	432.30	151	152	143	183	191	285	180	31	31	01:25.10	01:25.87	287	305	280	1	1	228	12.2	195	10.4	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
55	0:00:00.68	0:00:37.81	55	88	90	87	2	41.58572	41.90819	7.86	440.15	152	152	143	175	191	285	180	30	31	01:26.56	01:25.88	274	305	280	1	1	219	12.4	186	10.6	51	50	49	50	00:00.17	00:00.18	00:00.20	00:00.18	93	96	103	98
56	0:00:00.68	0:00:38.49	56	88	90	87	2	42.12447	41.91201	7.96	448.11	152	152	143	181	191	283	180	31	31	01:25.46	01:25.88	284	305	280	1	1	226	12.6	193	10.8	50	50	50	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
57	0:00:00.68	0:00:39.17	57	88	90	87	2	41.97128	41.91304	7.93	456.04	153	153	144	179	191	287	180	30	31	01:25.77	01:25.87	281	305	280	1	1	224	12.9	191	11.0	50	50	50	50	00:00.18	00:00.18	00:00.20	00:00.18	95	96	106	98
58	0:00:00.69	0:00:39.86	58	87	90	87	2	41.63523	41.90823	7.98	464.02	153	153	144	178	191	285	180	30	31	01:26.46	01:25.88	275	305	280	1	1	223	13.1	190	11.2	50	50	50	50	00:00.18	00:00.18	00:00.20	00:00.18	95	96	103	98
59	0:00:00.68	0:00:40.54	59	88	90	87	2	42.15555	41.91238	7.96	471.98	153	153	144	181	191	290	180	31	31	01:25.39	01:25.88	284	305	280	1	1	226	13.3	193	11.4	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
60	0:00:00.68	0:00:41.22	60	88	90	87	2	41.99358	41.91372	7.93	479.91	157	157	144	179	191	298	180	30	31	01:25.72	01:25.87	281	305	280	1	1	224	13.5	191	11.5	52	50	48	50	00:00.18	00:00.18	00:00.20	00:00.18	95	96	106	98
61	0:00:00.69	0:00:41.91	61	87	90	87	2	41.46910	41.90640	7.95	487.86	155	157	144	176	191	274	180	30	31	01:26.81	01:25.89	272	305	280	1	1	221	13.8	188	11.7	50	50	50	50	00:00.19	00:00.18	00:00.18	00:00.18	101	96	93	98
62	0:00:00.68	0:00:42.59	62	88	90	87	2	42.63862	41.91809	8.05	495.91	157	157	144	187	191	297	180	32	31	01:24.43	01:25.86	293	305	280	2	1	232	14.0	199	11.9	52	50	48	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
63	0:00:00.68	0:00:43.27	63	88	90	87	2	42.45177	41.92647	8.02	503.93	157	157	145	185	191	291	180	31	31	01:24.80	01:25.85	290	305	280	2	1	230	14.2	197	12.1	50	50	50	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
64	0:00:00.68	0:00:43.95	64	88	90	87	2	42.05395	41.92845	7.94	511.88	155	157	145	180	191	283	180	31	31	01:25.60	01:25.84	283	305	280	1	1	225	14.4	192	12.3	49	50	51	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
65	0:00:00.68	0:00:44.63	65	88	90	87	2	41.95844	41.92890	7.93	519.80	157	157	145	179	191	281	180	30	31	01:25.79	01:25.84	281	305	280	1	1	224	14.7	191	12.5	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	98	96	98	98
66	0:00:00.67	0:00:45.30	66	90	90	87	2	42.50119	41.93737	7.91	527.71	157	157	145	182	191	283	180	31	31	01:24.70	01:25.83	291	305	281	2	1	227	14.9	195	12.7	50	50	50	50	00:00.17	00:00.18	00:00.18	00:00.18	93	96	95	98
67	0:00:00.68	0:00:45.98	67	88	90	87	2	42.11356	41.93997	7.95	535.67	157	157	145	181	191	285	180	31	31	01:25.48	01:25.82	284	305	281	1	1	226	15.1	193	12.9	51	50	49	50	00:00.18	00:00.18	00:00.19	00:00.18	95	96	101	98
68	0:00:00.68	0:00:46.66	68	88	90	87	2	42.08662	41.94211	7.95	543.62	156	157	145	180	191	287	180	31	31	01:25.53	01:25.82	283	305	281	1	1	225	15.3	193	13.1	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	96	95	98
69	0:00:00.67	0:00:47.33	69	90	90	87	2	42.52296	41.95033	7.91	551.53	160	160	146	183	191	290	180	31	31	01:24.66	01:25.80	291	305	281	2	1	227	15.6	195	13.3	51	50	49	50	00:00.18	00:00.18	00:00.20	00:00.18	98	96	106	98
70	0:00:00.68	0:00:48.01	70	88	90	87	2	42.03770	41.95157	7.94	559.47	157	160	146	180	191	269	180	31	31	01:25.63	01:25.80	282	305	281	1	1	225	15.8	192	13.5	51	50	49	50	00:00.20	00:00.18	00:00.18	00:00.18	106	96	95	98
71	0:00:00.67	0:00:48.68	71	90	90	88	2	43.08692	41.96720	8.02	567.49	158	160	146	189	191	304	180	32	31	01:23.55	01:25.76	302	305	281	2	1	234	16.0	202	13.7	53	50	47	50	00:00.20	00:00.18	00:00.19	00:00.18	106	97	104	98
72	0:00:00.68	0:00:49.36	72	88	90	88	2	41.75853	41.96432	7.89	575.38	158	160	146	177	191	275	180	30	31	01:26.20	01:25.77	277	305	281	1	1	221	16.2	189	13.9	49	50	51	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
73	0:00:00.68	0:00:50.04	73	88	90	88	2	41.88661	41.96327	7.91	583.29	157	160	146	178	191	285	180	30	31	01:25.94	01:25.77	280	305	281	1	1	223	16.5	190	14.1	50	50	50	50	00:00.18	00:00.18	00:00.19	00:00.18	98	97	98	98
74	0:00:00.67	0:00:50.71	74	90	90	88	2	42.72202	41.97329	7.95	591.24	158	160	146	185	191	291	180	31	31	01:24.26	01:25.75	295	305	281	2	1	229	16.7	198	14.3	50	50	50	50	00:00.18	00:00.18	00:00.18	00:00.18	98	97	95	98
75	0:00:00.68	0:00:51.39	75	88	90	88	2	42.42321	41.97924	8.01	599.25	158	160	146	184	191	282	180	31	31	01:24.85	01:25.74	289	305	281	1	1	229	16.9	197	14.5	51	50	49	50	00:00.19	00:00.18	00:00.18	00:00.18	101	97	95	98
76	0:00:00.67	0:00:52.06	76	90	90	88	2	42.63016	41.98762	7.93	607.19	158	160	147	184	191	277	180	31	31	01:24.44	01:25.72	293	305	281	2	1	228	17.2	196	14.7	49	50	51	50	00:00.17	00:00.18	00:00.18	00:00.18	93	97	95	98
77	0:00:00.66	0:00:52.72	77	91	91	88	2	42.87995	41.99879	7.86	615.05	160	160	147	184	191	287	181	31	31	01:23.95	01:25.70	298	305	282	2	1	228	17.4	197	14.9	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	98	97	98	98
78	0:00:00.67	0:00:53.39	78	90	91	88	2	42.28727	42.00241	7.87	622.92	162	162	147	180	191	277	181	31	31	01:25.13	01:25.69	287	305	282	1	1	224	17.6	192	15.0	51	50	49	50	00:00.18	00:00.18	00:00.17	00:00.18	95	97	93	98
79	0:00:00.68	0:00:54.07	79	88	91	88	2	42.31911	42.00640	7.99	630.91	159	162	147	183	191	292	181	31	31	01:25.06	01:25.68	287	305	282	1	1	228	17.8	195	15.2	49	50	51	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
80	0:00:00.67	0:00:54.74	80	90	91	88	2	42.45248	42.01186	7.90	638.81	159	162	147	182	191	275	181	31	31	01:24.80	01:25.67	290	305	282	2	1	226	18.1	194	15.4	49	50	51	50	00:00.17	00:00.18	00:00.19	00:00.18	93	97	101	98
81	0:00:00.67	0:00:55.41	81	90	91	88	2	42.15004	42.01353	7.84	646.66	158	162	147	178	191	278	181	30	31	01:25.40	01:25.67	284	305	282	1	1	223	18.3	191	15.6	52	50	48	50	00:00.19	00:00.18	00:00.18	00:00.18	104	97	95	98
82	0:00:00.67	0:00:56.08	82	90	91	88	2	42.03788	42.01382	7.82	654.48	158	162	147	177	191	278	181	30	31	01:25.63	01:25.67	282	305	282	1	1	221	18.5	189	15.8	51	50	49	50	00:00.19	00:00.18	00:00.20	00:00.18	104	97	106	98
83	0:00:00.68	0:00:56.76	83	88	91	88	2	42.52816	42.01998	8.03	662.52	158	162	148	185	191	273	181	32	31	01:24.64	01:25.66	291	305	282	2	1	230	18.7	198	16.0	51	50	49	50	00:00.20	00:00.18	00:00.18	00:00.18	106	97	95	98
84	0:00:00.68	0:00:57.44	84	88	91	88	2	41.79640	42.01733	7.89	670.41	161	162	148	177	191	252	181	30	31	01:26.13	01:25.66	278	305	282	1	1	222	19.0	189	16.2	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
85	0:00:00.67	0:00:58.11	85	90	91	88	2	42.61076	42.02417	7.93	678.34	160	162	148	184	191	284	181	31	31	01:24.48	01:25.65	293	305	282	2	1	228	19.2	196	16.4	51	50	49	50	00:00.18	00:00.18	00:00.19	00:00.18	98	97	101	98
86	0:00:00.68	0:00:58.79	86	88	91	88	2	42.12336	42.02532	7.96	686.30	162	162	148	181	191	276	181	31	31	01:25.46	01:25.65	284	305	282	1	1	226	19.4	193	16.6	50	50	50	50	00:00.19	00:00.18	00:00.18	00:00.18	101	97	95	98
87	0:00:00.68	0:00:59.47	87	88	91	88	2	41.44731	42.01871	7.83	694.13	162	162	148	173	191	275	180	29	31	01:26.85	01:25.66	272	305	282	1	1	218	19.6	185	16.8	51	50	49	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
88	0:00:00.68	0:01:00.15	88	88	91	88	2	42.20086	42.02077	7.97	702.10	162	162	148	182	191	283	180	31	31	01:25.30	01:25.66	285	305	282	1	1	227	19.9	194	17.0	51	50	49	50	00:00.19	00:00.18	00:00.18	00:00.18	101	97	95	98
89	0:00:00.68	0:01:00.83	89	88	91	88	2	42.39793	42.02499	8.01	710.11	160	162	148	184	191	286	181	31	31	01:24.90	01:25.65	289	305	282	1	1	229	20.1	196	17.2	52	50	48	50	00:00.20	00:00.18	00:00.18	00:00.18	106	97	95	98
90	0:00:00.68	0:01:01.51	90	88	91	88	2	41.79400	42.02243	7.89	718.00	160	162	149	177	191	281	180	30	31	01:26.13	01:25.65	278	305	282	1	1	222	20.3	189	17.4	51	50	49	50	00:00.20	00:00.18	00:00.18	00:00.18	106	97	95	98
91	0:00:00.68	0:01:02.19	91	88	91	88	2	42.02725	42.02249	7.94	725.94	160	162	149	180	191	283	180	31	31	01:25.65	01:25.65	282	305	282	1	1	224	20.5	192	17.5	52	50	48	50	00:00.18	00:00.18	00:00.18	00:00.18	95	97	95	98
92	0:00:00.68	0:01:02.87	92	88	91	88	2	41.91825	42.02136	7.92	733.86	160	162	149	178	191	279	180	30	31	01:25.88	01:25.66	280	305	282	1	1	223	20.8	190	17.7	50	50	50	50	00:00.20	00:00.18	00:00.18	00:00.18	106	97	95	98
93	0:00:00.69	0:01:03.56	93	87	91	88	2	41.73935	42.01830	8.00	741.86	159	162	149	179	191	284	180	30	31	01:26.24	01:25.66	277	305	282	1	1	224	21.0	191	17.9	52	50	48	50	00:00.20	00:00.18	00:00.19	00:00.18	106	97	98	98
94	0:00:00.68	0:01:04.23	94	88	91	88	2	42.23935	42.02064	7.98	749.83	162	162	149	182	191	283	180	31	31	01:25.22	01:25.66	286	305	282	1	1	227	21.2	194	18.1	50	50	50	50	00:00.18	00:00.18	00:00.18	00:00.18	98	97	93	98
